Iteration,Mean Reward,Policy Loss,Value Loss,Entropy
71,-0.33845901639344245,-0.02864884606252114,0.5668828823169072,0.8634170456727346
72,-0.4155833333333333,-0.010210948513898378,0.5946816476186116,0.8944835841655732
73,-0.4155478260869564,-0.019623683124082164,0.5772655113538107,0.88718434770902
74,-0.39535042735042725,0.0005899243569001555,0.604987945954005,0.861776400009791
75,-0.36416935483870955,-0.009084765942146382,0.5771939164400101,0.8863910261789958
76,-0.38059836065573754,-0.01905779859258069,0.6210753712389204,0.8668599565823872
77,-0.34126016260162584,-0.0030399946744243305,0.5681678479909897,0.9036902181307475
78,-0.35599999999999987,-0.019829456365890414,0.5978808347384135,0.9042370541890462
79,-0.30424427480916016,-0.01777069863875416,0.5331187671422959,0.9058551565806071
80,-0.33548062015503866,-0.013139965509374936,0.5495151962836583,0.9025832931200664
81,-0.3296991869918698,-0.03675115741106614,0.5086581832170487,0.8941862718264262
82,-0.33766666666666656,-0.0157096393716832,0.5515799607833226,0.9047056901454925
83,-0.33946456692913374,-0.036432683716217676,0.6180438880125682,0.9058595609664917
84,-0.3679999999999999,-0.006699336372936765,0.6774092219273249,0.8898248589038849
85,-0.3113333333333332,-0.011197119186787556,0.5567365678151449,0.889240490992864
86,-0.356821138211382,-0.014933236141999562,0.5239455161492029,0.8998757457733154
87,-0.3418359374999998,0.0016163209841276208,0.512244259317716,0.8913013700644176
88,-0.3476511627906975,-0.021053398214280605,0.5483254828055699,0.9052941568692525
89,-0.3557049180327867,-0.014466178839405378,0.47398445894320806,0.9031866510709127
90,-0.39698245614035077,-0.015880647854258616,0.5562794353564581,0.8941848433017731
91,-0.37388709677419346,-0.013933193888515234,0.558929891983668,0.8840847003459931
92,-0.3804285714285714,-0.01536895588428403,0.5469745494922003,0.8893130008379618
93,-0.3844796747967479,-0.0030374268038819235,0.6184403973817826,0.8856887980302175
94,-0.3101838235294116,-0.035041770343474735,0.5977507468064626,0.8994714498519898
95,-0.336679389312977,-0.0039023055136203767,0.6481633843978246,0.8778338630994161
96,-0.350290322580645,-0.014396033063530923,0.605395690202713,0.8748088403542836
97,-0.3282265624999999,-0.013110361876121412,0.641404767036438,0.8659618202845255
98,-0.4206347826086955,0.0007585474879791339,0.6570733499526977,0.8862371051311493
99,-0.33568333333333317,-0.024829566913346448,0.6451219813028971,0.8850333138306936
100,-0.33620799999999984,-0.03304838423219432,0.6099768362442652,0.8710132431983948
101,-0.3500534351145036,-0.0005369824318525692,0.5970271152257919,0.8899820653597513
102,-0.33673599999999987,-0.003223760740365833,0.5877810567617416,0.8863510278860728
103,-0.40501652892561973,-0.012088699300463001,0.5866883796453476,0.9006322781244914
104,-0.3633467741935483,-0.011899654157459735,0.6349986503521602,0.8992518897851308
105,-0.3331349206349205,-0.03596654416372379,0.5667856391270956,0.9086945776144664
106,-0.34084962406015024,0.010669188187554635,0.6268205499649048,0.9032618435223897
107,-0.3559758064516127,-0.023501829681141923,0.6114499813318253,0.9122986129919688
108,-0.3127293233082706,-0.0067262184992432595,0.5905003867546718,0.8929622932275136
109,-0.3268358208955222,-0.03337860186775894,0.604190534154574,0.8889594141642253
110,-0.3211297709923663,-0.015102623478257252,0.545087280869484,0.8814259521166483
111,-0.34267768595041304,-0.001310143645387143,0.6630017471313476,0.8647241385777792
112,-0.3399682539682539,-0.013018286944910263,0.5549082249403,0.8776297771930694
113,-0.37415447154471543,0.005555870009751137,0.5223771558205287,0.878986138900121
114,-0.3603968253968253,-0.022626547102505962,0.5690750525395075,0.8699150987466177
115,-0.3476896551724137,-0.013909907560640325,0.5594957647720973,0.8795336969693501
116,-0.4238053097345131,0.009809303793590516,0.5922670358419418,0.8779897868633271
117,-0.3299624060150374,-0.0003767019739219298,0.6508573073148728,0.8897948098182679
118,-0.3147251908396945,-0.01763510993080369,0.6108108280102412,0.8879540006319682
119,-0.3244651162790696,-0.005245210466479572,0.5595516910155615,0.8991010204950969
120,-0.3414999999999998,-0.001343390210919703,0.5648169811566671,0.8893009281158447
121,-0.33035384615384605,-0.017688371539245257,0.5387051093909475,0.9115467588106791
122,-0.3479844961240308,0.0002263356496890386,0.5648271115620931,0.9088386698563894
123,-0.34835199999999994,-0.030538406531559304,0.5705797135829925,0.8961706467469533
124,-0.31979856115107896,-0.014362528845182776,0.6184299594163895,0.8925719773769378
125,-0.3269112903225806,0.0063329266301783115,0.47954046408335366,0.8836927894751231
126,-0.40578947368421037,-0.0203686680009802,0.5459490178028742,0.8990599858760834
127,-0.35727419354838696,-0.005738532123699163,0.5603436625003815,0.8943836136658987
128,-0.3370416666666666,-0.018734710988161776,0.6142345154285431,0.8846346708138784
129,-0.2959318181818181,0.0005092686414718628,0.648454507390658,0.8620883798599244
130,-0.31147107438016514,-0.014616705539325873,0.6530221583445867,0.8513926955064138
131,-0.34952343749999987,-0.039969588503105724,0.5713173681497574,0.8624162002404531
132,-0.34501574803149593,-0.05038116991519928,0.6325267068545024,0.8599699187278748
133,-0.32887394957983185,-0.005863588798092678,0.5878151913483938,0.8797044045395321
134,-0.3387348484848484,-0.011209413479082286,0.5751801218589147,0.8771984835465749
135,-0.2906715328467152,-0.01426433094466726,0.5555034099022548,0.8754600667953492
136,-0.3795478260869564,-0.05576185981432597,0.5778680366277694,0.8677113103866577
137,-0.33155468749999983,-0.05219282549568258,0.5271151443322499,0.8559700671831767
138,-0.3674796747967478,-0.015825113281607628,0.564554499387741,0.8608026746908823
139,-0.3448015873015871,-0.039977550905605314,0.6033833730220795,0.8796783073743184
140,-0.30216911764705867,-0.03445567357664307,0.6029889585574468,0.8950771037737528
141,-0.3331705426356588,-0.06846105217933655,0.5623560969034831,0.8864023331801096
142,-0.32004687499999984,0.013565803016826977,0.5886400679747263,0.8958113165696462
143,-0.3705826771653541,-0.030936807986193648,0.5557103323936462,0.9046418805917104
144,-0.35046153846153827,-0.029595535092715484,0.6533463321129481,0.9001470987002055
145,-0.31910526315789456,-0.020874223445249907,0.6308793971935908,0.8935790856679281
146,-0.3117352941176469,-0.0217853476650392,0.5868728456894556,0.8807631719112397
147,-0.3295772357723576,0.006710262340396488,0.6522414086262385,0.8769398673375448
148,-0.3944999999999999,-0.014313570674955069,0.7109907406568527,0.8809726544221242
149,-0.3348897637795274,-0.017469597046341125,0.6137493687868119,0.8816122575600942
150,-0.3784879999999999,-0.029288767762482168,0.5307858681678772,0.9033222075303395
151,-0.32376190476190464,-0.008240330257297803,0.6052665728330612,0.8991151634852091
152,-0.3659464285714285,-0.03612153762330612,0.5502857299645741,0.9060086294015248
153,-0.36635114503816785,-0.014958305855592092,0.5960936343669891,0.9070982750256856
154,-0.32352272727272713,-0.0468297087601483,0.5891385251283645,0.9183007121086121
155,-0.35371874999999986,-0.010383181464858353,0.5888923998673757,0.9156692719459534
156,-0.3010597014925372,-0.0002989551921685537,0.5393292005856832,0.9014131283760071
157,-0.34117968749999994,-0.008054430360595385,0.6585787614186605,0.9008207352956136
158,-0.33692913385826756,-0.03282342884966056,0.582487910191218,0.9168075799942017
159,-0.31144531249999985,0.002193082608282566,0.562437022527059,0.9099297161897023
160,-0.31483458646616524,-0.02583436840524276,0.6981817760070165,0.9109044388930003
161,-0.31283458646616524,-0.021364082816483762,0.616608545978864,0.8893095187346141
162,-0.3120076335877861,-0.014209287947742268,0.5788915234804154,0.8889772303899129
163,-0.3349999999999998,-0.017009583512941996,0.5800893020629883,0.8705855747063954
164,-0.32914285714285707,0.008885841816663742,0.591070283651352,0.8731774306297302
165,-0.3612932330827066,-0.008621063783357386,0.6290766408046087,0.8891271630922953
166,-0.3350743801652891,-0.02982905021558205,0.6205177809794744,0.8762014830112457
167,-0.3457679999999998,0.029940453584616382,0.5330421044429143,0.8598503800233205
168,-0.3365746268656715,-0.01651719031855464,0.5710363874832789,0.8762876494725546
169,-0.3373983050847456,-0.02359638168825768,0.6119994646310807,0.869806105295817
170,-0.3615983606557375,0.005526113708813985,0.5712924881776174,0.8920574355125427
171,-0.38696666666666657,-0.025488182983050743,0.6142094107468923,0.8890186234315236
172,-0.38912499999999994,-0.011322560401167721,0.577695194085439,0.9025281115372976
173,-0.3429212598425196,-0.010548971312188465,0.5462828061978022,0.9181669342517853
174,-0.3102014388489207,-0.02617255749957015,0.6040483450889588,0.9032567254702251
175,-0.339206349206349,-0.05453038830727261,0.6155193052689234,0.9011810533205669
176,-0.320174603174603,-0.0341758245198677,0.6471278550227483,0.9090389704704285
177,-0.30510071942446015,-0.030031043483662263,0.5754356181621552,0.8973651262124379
178,-0.33595081967213103,-0.022492952682077884,0.582885927160581,0.9103599234422048
179,-0.3429032258064514,-0.04292007215466583,0.5280934518575668,0.9012427576382955
180,-0.3954793388429751,-0.012452749845882257,0.6339742834369342,0.9010745031966103
181,-0.3708467741935482,-0.018230784001449743,0.6318057906627655,0.8931986669699351
182,-0.3791074380165288,-0.05145610403269529,0.5788817487160365,0.887266898949941
183,-0.3255581395348835,-0.011157211537162462,0.5187300864855449,0.9098830513159434
184,-0.31488970588235277,-0.01880157460574992,0.6340709879000982,0.9026835552851359
185,-0.3428527131782944,-0.0006452666727515559,0.6667212577660878,0.9054524465401967
186,-0.35459999999999986,-0.005021658097587836,0.6010513466596603,0.9103206046422323
187,-0.3300232558139533,-0.004318238416065772,0.5675942734877268,0.9169841841856639
188,-0.3455679999999999,-0.03496442334105571,0.6281891876459121,0.9003012545903524
189,-0.34147286821705414,-0.014947432748352488,0.618503789305687,0.8989178228378296
190,-0.3349586776859503,-0.009169187241544327,0.5543190737565359,0.893121825059255
191,-0.34581481481481474,-0.03281862950641274,0.5481897775332133,0.9044796832402547
192,-0.34911475409836046,-0.020034074671954536,0.613956666191419,0.8913536647955577
193,-0.31945454545454527,-0.0277045682942844,0.5299988798300426,0.9063710168997446
194,-0.3462559999999998,-0.010661862039317687,0.5637727918227514,0.9102223261197409
195,-0.36462307692307677,-0.007995270215906203,0.5253883794943491,0.9082295095920563
196,-0.32119685039370066,-0.012473609269072768,0.5930672949552536,0.876012734969457
197,-0.33308661417322805,-0.034915789123624565,0.5384300363063812,0.885958830912908
198,-0.3049439999999998,-0.03293456980982834,0.5592904941240946,0.9009257272879283
199,-0.3401044776119402,-0.0054752923827133294,0.5541777418057123,0.8773603947957357
200,-0.34370229007633574,0.0002936498324076335,0.5859142792224884,0.8812468151251475
201,-0.3569999999999998,-0.0216934522241354,0.5609552643696467,0.8887156963348388
202,-0.3350676691729323,0.006799592028061549,0.6235830267270406,0.9050895488262176
203,-0.3400852713178293,-0.027185215291877587,0.5273029679059982,0.9025189884503683
204,-0.3218503937007872,-0.06158879344856056,0.5626374497016271,0.8966024418671926
205,-0.3560079365079363,0.0024133551865816115,0.6383584479490916,0.9027021074295044
206,-0.2889784172661869,-0.012386854066862725,0.6846590447425842,0.8842779882748921
207,-0.31740322580645147,-0.017442733670274418,0.5364378023147583,0.9017871379852295
208,-0.3305112781954886,-0.017035042562832434,0.5446988181273142,0.8777204100290934
209,-0.33896774193548374,-0.03269650944819053,0.49885734021663664,0.8984721608956655
210,-0.38212,-0.0029772135514455535,0.5761006202300389,0.9203646675745646
211,-0.30696992481202995,-0.027557743911941848,0.5407110444704691,0.9027622961997985
212,-0.35185950413223127,0.003432289445772767,0.5980794181426367,0.9140794324874878
213,-0.31113194444444425,-0.024364624967177707,0.5516465524832408,0.9021157642205556
214,-0.319811023622047,-0.013523903141419092,0.6343696945905686,0.9012894455591838
215,-0.3250223880597013,-0.026902608120969188,0.6071990251541137,0.8957890117168427
216,-0.30527999999999983,-0.00504939079284668,0.603233842253685,0.8866792142391204
217,-0.3501451612903224,-0.001217214986681938,0.5075776020685832,0.8850935192902883
218,-0.2794642857142855,-0.019744053177225093,0.5914575358231863,0.8910683238506317
219,-0.35352799999999984,-0.010535831124317762,0.6209563839435578,0.8675825317700704
220,-0.35937704918032776,-0.033239096170679355,0.6403391333421071,0.8634643352031708
221,-0.30600751879699234,-0.011775177044716353,0.6120487815141678,0.8780430173873901
222,-0.3383858267716535,-0.029234440773919537,0.5685397477944693,0.9093855865796407
223,-0.33471755725190827,-0.033633303190096435,0.5861934286355972,0.8977929945786794
224,-0.37829464285714287,-0.031270559828262774,0.5695808219909668,0.8857232383886973
225,-0.37417322834645644,0.004205923949678739,0.6002888892094295,0.8871410540739695
226,-0.3622991452991452,-0.020043743512554404,0.6363988506793976,0.8660295041402181
227,-0.34232061068702274,-0.015164970892171064,0.5888829153776168,0.8644899034500122
228,-0.3534838709677418,-0.023100525413950284,0.5355759223302206,0.8782598531246185
229,-0.3810619469026548,-0.023727431297302246,0.561942066748937,0.8990102358659109
230,-0.3392962962962962,-0.017287472411990166,0.5511177986860275,0.8872162139415741
231,-0.32234146341463404,-0.019969876854011092,0.5079501408338547,0.9002288854122162
232,-0.3596511627906974,-0.018978116024906438,0.6417527761061986,0.9002071710427603
233,-0.3253178294573642,-0.007838483050873037,0.4960236869255702,0.9110355802377065
234,-0.3458571428571427,-0.01888076572843905,0.5700866929690043,0.8940004781881968
235,-0.3193906249999999,-0.015282697972312841,0.5677233193318049,0.8872708014647166
236,-0.30739568345323726,-0.011378684558439999,0.5462602537870407,0.8802117729187011
237,-0.34141025641025624,-0.030648413431287432,0.6020698785781861,0.8812416140238444
238,-0.3512686567164178,-0.033190237159530324,0.5708782625198364,0.8962159502506256
239,-0.31192913385826754,-0.006375437490642071,0.5916325424114863,0.9194584095478058
240,-0.342595238095238,-0.03516316093504429,0.4574370470643043,0.9193515996138255
241,-0.33978358208955206,-0.008159689731061614,0.6048381245136261,0.901454649368922
242,-0.32665354330708657,-0.014272185129423937,0.5211178225278854,0.892120616833369
243,-0.3496034482758618,-0.04583725633720557,0.5730910281340281,0.8808440128962199
244,-0.3495303030303028,-0.03405684316724849,0.6975999099016189,0.8746476070086161
245,-0.3770677966101694,-0.005843294669757597,0.6482896240552266,0.8851537764072418
246,-0.3707868852459015,-0.028601842078981764,0.61785087565581,0.8867770155270894
247,-0.3452692307692306,-0.017913108620171744,0.704731420079867,0.8799381732940674
248,-0.34043650793650776,-0.03275286288815551,0.581357770760854,0.8833559540907542
249,-0.32042187499999986,-0.017011661720947206,0.5828677121798197,0.8552041506767273
250,-0.32071111111111095,-0.02329999835540851,0.587917676170667,0.8764788854122162
251,-0.3491754385964911,-0.00911181723078092,0.596677448352178,0.8643700003623962
252,-0.34949624060150364,-0.0066460136041860095,0.638686464826266,0.8843646649519602
253,-0.320891304347826,-0.00658185739070177,0.5876732873916626,0.9025831468900045
254,-0.33296153846153825,-0.00579724636132596,0.6211352213223775,0.9040107349554698
255,-0.3035563909774434,-0.020209191491206487,0.5725090287129084,0.9055771644910177
256,-0.34259420289855064,-0.02514289068679015,0.6047381824254989,0.9112306853135427
257,-0.30064179104477595,-0.04551716843154281,0.5259766296545665,0.9087955971558889
258,-0.308330827067669,-0.007380613212784132,0.5832100981473922,0.9029152683417002
259,-0.3203790322580643,-0.01851999006665816,0.5899576230843862,0.8789998396237692
260,-0.34963492063492047,-0.022785995830126922,0.5815822289387385,0.8922657775878906
261,-0.31905147058823513,-0.03666877867653966,0.6102640225489935,0.9079724530378978
262,-0.3350563380281689,-0.01510157814539525,0.5041680963834126,0.8836815404891968
263,-0.31086776859504117,-0.02079904716617117,0.5578039036194483,0.9066858196258545
264,-0.3174191176470587,0.013591174830993017,0.5245999495188395,0.9058564066886902
265,-0.3053560606060604,-0.035639938808356725,0.7068152457475663,0.8842726969718933
266,-0.30449640287769764,-0.0005183087066203977,0.5378735299905141,0.9079458836714427
267,-0.293373134328358,0.0011837754026055335,0.5478216552734375,0.9097446099917094
268,-0.3316691729323306,-0.04855408916172261,0.6502674082914989,0.9036078405380249
269,-0.29679411764705865,-0.02278814740736076,0.5587568477789561,0.8780569299062093
270,-0.340612403100775,-0.020993420419593654,0.6062572250763575,0.8849881335099539
271,-0.3324963503649634,-0.004081452197084824,0.5605085506041845,0.9032294754187266
272,-0.31418253968253956,-0.015990720584522933,0.5808179436127344,0.9001369857788086
273,-0.3316304347826085,-0.024548311022420725,0.5548575989405314,0.8705576233069102
274,-0.3461404958677684,-0.018513777280847233,0.6722751279671987,0.9085867615540822
275,-0.3669774436090224,-0.020755016640129423,0.6087530704339346,0.912383250395457
276,-0.35111403508771916,0.0037923595767157775,0.5932087016105652,0.8914015213648478
277,-0.3255039370078738,-0.0372810668622454,0.5229210027058919,0.8927592500050863
278,-0.3336466165413533,-0.036738816822180526,0.5317272520065308,0.8938256283601125
279,-0.37634959349593483,-0.004591697162638108,0.6259398895502091,0.9023042341073354
280,-0.34736153846153833,-0.02025572371048232,0.5336946572860082,0.8877985425790151
281,-0.3070592592592591,-0.004311900765945514,0.5547792237997055,0.909215038617452
282,-0.28408450704225335,0.010768271461129188,0.5478456721703211,0.8867717258135478
283,-0.3121297709923663,-0.024784930255264043,0.5938644923766454,0.8948261479536692
284,-0.2955038167938929,-0.029587934836745263,0.5360006111860275,0.8834098140398662
285,-0.3062651515151513,-0.012889708591004212,0.49640882849693296,0.859539677699407
286,-0.33457142857142835,-0.03549807311916084,0.526492533882459,0.8723590552806855
287,-0.321056451612903,-0.0023299908513824143,0.511468798716863,0.8624955153465271
288,-0.38111475409836054,0.0027598233711129674,0.5732450077931086,0.8989561688899994
289,-0.32588636363636353,-0.01000714806218942,0.582967779636383,0.8744802021980286
290,-0.3251544117647057,-0.02090679080535968,0.5957329499721528,0.8699025150140126
291,-0.36147368421052617,0.0015622807930534084,0.5402555574973424,0.8794685220718383
292,-0.35465079365079355,-0.037100327571388335,0.6155475993951162,0.8944208784898122
293,-0.3601349206349204,-0.03174653455032967,0.5848469614982605,0.9110689687728882
294,-0.33455303030303013,-0.009857461657957175,0.49268094400564827,0.8887018088499705
295,-0.31202941176470567,-0.02902883773029316,0.5779068473974863,0.8949646413326263
296,-0.3285725806451611,-0.005553446287910144,0.6150100320577622,0.8912167684237162
297,-0.29827272727272713,-0.023975412565826748,0.537504235903422,0.868389429251353
298,-0.2870147058823528,-0.046568736090678915,0.635169018705686,0.8698391671975454
299,-0.32802272727272713,-0.03003922514617443,0.5658602716525396,0.8632950361569722
300,-0.2708897058823528,-0.01064930805315574,0.513116329908371,0.8653719731171926
301,-0.2884656488549616,-0.02950919947276513,0.6416769099235534,0.8681504273414612
302,-0.32542537313432823,-0.027137585222953932,0.5754247148831685,0.8739850250879924
303,-0.33766942148760315,-0.025710565357779464,0.563681011001269,0.8756521892547607
304,-0.3279922480620153,-0.02143825026869308,0.6126320997873942,0.8872871406873067
305,-0.3335396825396824,-0.027456611410161712,0.5900888717174531,0.8760975968837738
306,-0.34569599999999984,-0.006928057832022508,0.5101948024829229,0.8748404435316721
307,-0.34342519685039347,-0.023238279610328996,0.5584427626927694,0.8946067547798157
308,-0.29941791044776106,0.007743663269405563,0.5446942921479543,0.8946704204877217
309,-0.33980327868852445,-0.03134516729041934,0.5472266594568889,0.8718232178688049
310,-0.34070731707317053,-0.025589707003285486,0.5452837465206782,0.8865518363316854
311,-0.34738167938931286,-0.005922003983675192,0.6487092351913453,0.8747221644719442
312,-0.3227049180327867,-0.01982849261102577,0.5427623097101847,0.8805759930610657
313,-0.35666153846153836,-0.019697899085779985,0.5401438351472219,0.895660184621811
314,-0.3290312499999999,-0.0024804341309936717,0.6540075782934824,0.8775913814703623
315,-0.2942686567164177,-0.04099740916242202,0.5634755160411199,0.8763430496056874
316,-0.3646307692307691,-0.03456328851481279,0.6005433932940165,0.9073198548952739
317,-0.3321328124999998,-0.028044267242463925,0.5908018406232198,0.893867753346761
318,-0.31078461538461516,-0.02097194471435311,0.4943488430976868,0.8708478021621704
319,-0.3341463414634145,-0.008319714839259784,0.5532299447059631,0.8778492510318756
320,-0.2787785234899327,-0.0341274261836467,0.5831851762533188,0.8664603360493978
321,-0.32815999999999984,-0.030478351248117784,0.5364361788829167,0.8562348083655039
322,-0.3762295081967212,0.0025130105189358196,0.6329922606547673,0.8864494582017263
323,-0.29655474452554736,-0.020272332734760614,0.5561549613873163,0.8593553213278452
324,-0.34508799999999984,-0.020714472259084384,0.5820110134283701,0.8420441579818726
325,-0.33657723577235754,-0.00616942431726784,0.5903244115908941,0.8588032857577006
326,-0.3819279999999998,-0.03748193888164678,0.5516541574398677,0.8648988902568817
327,-0.34295967741935474,-0.0321758147329092,0.6288783764839172,0.884499332110087
328,-0.3180072463768115,-0.021518614242474237,0.6999919376770656,0.8603241590658823
329,-0.30065151515151495,-0.00034447049722075463,0.6133368575572967,0.8725593654314677
330,-0.3411209677419354,0.01525827695140227,0.5731654743353526,0.878148976167043
331,-0.3607190082644627,-0.020537213823990895,0.60078098376592,0.8854893811543783
332,-0.3201984732824426,-0.010071940306806937,0.5871402166287104,0.8821296127637227
333,-0.3745537190082643,0.0012801948205257456,0.5283141891161601,0.8928410450617472
334,-0.3293823529411763,-0.02646705773969491,0.5657542963822683,0.8799733046690623
335,-0.35603076923076904,0.009328693260419338,0.6486743237574896,0.8801940166950226
336,-0.2981582733812948,-0.01349969461831885,0.6267954854501618,0.8896674583355586
337,-0.3285887096774192,-0.012438537843348361,0.6305566128094992,0.8955179333686829
338,-0.3318292682926827,-0.03743012762725508,0.5945196227232615,0.8794276702404022
339,-0.3194925373134327,-0.008277679085731507,0.5744919099410375,0.902974986632665
340,-0.343023622047244,0.002655196445994079,0.6257112868626913,0.9056753853956858
341,-0.29856716417910434,-0.03511061184108257,0.6071690948804219,0.9008824372291565
342,-0.34087401574803133,0.005695372491221254,0.5414126739899318,0.9000451811154684
343,-0.3190526315789472,-0.03813739087122182,0.6126991846164067,0.8751828300952912
344,-0.27975714285714265,-0.009749525372559825,0.6257938196261724,0.9023488477865855
345,-0.2904142857142855,-0.01269275948094825,0.5907706026236216,0.9070055615901947
346,-0.31292307692307675,-0.007963420593490204,0.5533071843783061,0.8946661416689555
347,-0.2944055944055943,-0.0340780035367546,0.5798934259017309,0.8897183891137441
348,-0.29304580152671744,0.006788952474792798,0.586996616323789,0.8800129536787669
349,-0.30768992248062,-0.007214275486767292,0.6184331927696863,0.894592870871226
350,-0.2977445255474451,-0.026907988443660238,0.6657801590363185,0.8943927033742269
